,productId,userId,score,summary,review,movie_title
4942604,B004WMKSH2, A3CBV65IHPIQS4,1.0, Great movie on a horrible disc,"If you're interested in this excellent movie, buy a different version...this one was so poorly done, so over-compressed, that characters' heads jumped around by several pixels while standing still, and faces were occasionally obscured by football-sized ""artifacts"" -- junk on the screen that should not have been there.  Yuck!  We'll be upgrading to one of the multi-disc versions and hoping that the compression was better done there.",Harry Potter and the Deathly Hallows: Part 1
4942605,B004WMKSH2, AQAWSBZSYZF6V,2.0, Quality Dissatisfaction,"I waited a long time for this DVD to be released. I even pre-ordered. Unfortunately, the quality of the disc I received leaves much to be desired. The quality is so dark I have to completely blacken the room (never watch during the day) in order to make out what is on screen. The first time I watched it, I found myself having to remember snatches from the book in order to know what was going on on screen. The video was so dark I could hear voices, but not make out the action.<br /><br />I may have to re-purchase from some other source.",Harry Potter and the Deathly Hallows: Part 1
4942606,B004WMKSH2, A1HGBVQDZ8RGYE,3.0," Great Movie, TERRIBLE transfer / picture quality!!!","Great road trip movie.  A bit slow at times, but excellent character building, and even some decent acting by the main three.  They really have come a long ways.  Especially Harry / Daniel who over the past few films has grown immensely as an actor.<br /><br />However, I am SO, SO sick of the studios PURPOSEFULLY doing a bad job on their DVD transfers only to promote Blu-Rays.  The explosion of combo packs has driven this further, because many folks with a 32"" or smaller 720p set can't see the difference between a Blu-Ray and upcoverted DVD...UNLESS the DVD is a *terrible* quality source.  The studios are now MALICIOUSLY doing horrible transfer jobs in order to make the Blu-Ray look better.  This is not conspiracy theory.  Watch for yourself by comparing HP7 with HP4 or 5 on DVD!<br /><br />There is ABSOLUTELY NO REASON that the HP7 DVD should look this bad.  First off, it is only using a fraction of the available DVD dual-layer space available, and as such is *riddled* with compression artifacts.  You need no more proof than that, but the real proof is in the pudding!  Compare the HP4 and HP5 dark scenes with those in HP7 pt 1 and you will see NIGHT AND DAY difference in quality.  Things should be better today, not worse.  You can't tell me it was on accident.  This was almost certainly found and raised during quality control, and quietly snuffed by the marketing folks.  It was engineered this way on purpose.<br /><br />While we are a Blu-Ray household with 4 total BD players (living room, MBR, newest desktop, newest laptop), we have nearly a dozen DVD Players counting older laptops, desktops, portable DVD players, and cars.  Overall, this movie undoubtedly will be watched more on DVD than on BD.  We shouldn't be subjecdted to inferior quality just because some bozo in Marketing things it will impact BD sales 1% to 2%.  I don't care if he's right.  It's not fair.  We pay a good price for the DVD, and we should get a product that is the best possible for the money.  Not one that is artifcially neutered for marketing reasons!!!<br /><br />I blame Warner Brothers.  There is no excuse for this.  I do not feel this was an accident, and this needs to stop!<br /><br />Rhino",Harry Potter and the Deathly Hallows: Part 1
4942607,B004WMKSH2, A8ZY9LI1KBU2P,5.0, The Magic Is Back!,"I'm so very happy that I can recommend this one without any hesitation at all!<br /><br />The last couple Harry Potter films disappointed me in a myriad of ways. My disappointment didn't cause me to hate them, but I did feel let down and I have to admit that I found Harry Potter and the Half-Blood Prince pretty forgettable. But, being a Potter fan, I still found myself rushing out to see Harry Potter and the Deathly Hallows, Part I today. And to my great relief and happiness, I loved it - really loved it! Yeah!<br /><br />The chase of the Seven Potters by the Death Eaters and the trip to the Ministry of Magic are tense and exciting, the endless camping trip is just as effective at portraying the helplessness and frustration the characters are experiencing as it was in the book and the scene that gives us Hermione reading Beedle the Bard's ""Tale of the Three Brothers"" is riveting and wonderfully creative - much, much better than I would have thought it could be. We finally get to meet Bill (and Fleur's briefly-glimpsed wedding dress is gorgeous!) and the whipped cream on top of all this goodness is that the film is much more humorous than I expected. While not everything is included, of course, I didn't come out of this film grumbling things along the lines of ""How could they leave out _____?"" or ""Why did they add ________when it wasn't even in the danged book?"" - both comments I have been known to make after viewing some of the other films. Instead, I left the theater feeling like I'd seen a relatively faithful rendering of the ""real"" story. And there were even one or two things that I thought the film did better than the book, most notably the interruption of Harry & Ginny's kiss. The not-in-the-book added scene of Harry and Hermione dancing was both amusing and incredibly poignant - a true highlight of the film for me.<br /><br />For some reason, the enjoyment this film gave me seemed to lift some sort of weight off me - which seems a very odd thing to say, I know. I think it returned a good deal of the joy I found in the earlier films - when seeing the characters and the places come to life on the screen was so magical. (That first glimpse of Hogwarts!) In a way, I feel like I'm back *in* - that I'm once again immersed in the film version of the story in a way that more closely echoes the effect the books had on me. While the films, IMHO, can never hope to match the books, Harry Potter and The Deathly Hallows, Part I, let me feel the magic again. For that I thank everyone involved with it.<br /><br />I thought the acting by Daniel Radcliffe, Rupert Grint and Emma Watson was better than it's been in any of the Potter films - they really seem to have come into their own here. Helena Bonham Carter was freakishly perfect as usual, Jason Isaacs very good and Rhys Ifans as Xenophilius Lovegood a welcome newcomer. The film sounds good - the score is a mood-setting addition to the film (especially effective, I thought, were the screeching radio sounds during many of the camping scenes) - and it looks even better. The shots of the English countryside are beautiful but often seem almost overwhelmingly empty and lonely - perfect for the story.<br /><br />When it was announced that Deathly Hallows would be split into two films, I was glad because I hoped that by doing so the filmmakers would be able to do justice to the complexities of Rowling's plot. And now, having seen Part I, I feel that they've succeeded in doing just that. After this, I can look forward to the last film, not with dread, but with pleasure. And I am incredibly thrilled to be able to say that.<br /><br />Very highly recommended!<br /><br />Some info and cautions on the products:<br /><br />PLEASE NOTE: Because there are reports of various versions of the DVD available from different sellers, I strongly suggest buyers check the packaging carefully to ensure the version they are considering contains everything they're looking for.<br /><br />I purchased the 3-Disc Blu-ray/DVD/Digital Copy Combo Pack offered here on Amazon. The DVD included in this pack contains ONLY the film - no extras at all. This means that, in this pack, NONE of the extras are watchable without a Blu-ray player. For Blu-ray owners, however, the other two discs in this 3-pack contain the following extras:<br /><br />Additional Scenes<br />- The Burrow's Shed: Ron Discusses Radios with Mr. Weasley<br />- The Dursley House: Harry and Aunt Petunia As They Leave House<br />- The Dursley House: Harry and Dudley Shake Hands<br />- The Granger House: Death Eaters Search Deserted Home<br />- Ministry of Magic Lifts: Harry Tells Arthur He's Being Tracked<br />- Tent: Trio Discusses Destroying The Locket<br />- Rabbit Chase in the Forest<br />- Montage: Ron and Hermione Skimming Stones<br /><br />Other Extras:<br /><br />- Exclusive Sneak Peek of an opening scene from Harry Potter and the Deathly Hallows - Part 2<br />- Maximum Movie Mode: Jason Isaacs (Lucius Malfoy) and other members of the cast and crew take viewers on an interactive journey through Harry Potter and the Deathly Hallows - Part 1. Plus, revisit important moments from the previous films to prepare for the final battle that takes place in Harry Potter and the Deathly Hallows - Part 2.<br />- Dan, Rupert and Emma's Running Competition - While filming the escape scene from the Snatchers in Swinley Forest, Daniel Radcliffe, Rupert Grint and Emma Watson engage in a little competition of their own. With commentary by director David Yates.<br />- Harry Potter and the Deathly Hallows Part 1: Behind the Soundtrack<br />- The Seven Harrys - See how Daniel Radcliffe recreated the personalities of the different characters that transform into Harrys during the escape from Privet Drive.<br />- On the Green with Rupert, Tom, Oliver and James - Accompany Rupert Grint, Tom Felton (Draco Malfoy), Oliver Phelps (George Weasley) and James Phelps (Fred Weasley) for a round of golf and get a glimpse into their 10-year friendship that developed while making the Harry Potter films.<br />- The Wizarding World of Harry Potter Promotional Trailer - Join Daniel Radcliffe, Rupert Grint, Emma Watson and other cast members from the Harry Potter films on their first visit to the Grand Opening of The Wizarding World of Harry Potter in Orlando, Florida. (I was fortunate enough to visit the Wizarding World recently and enjoyed it immensely. Those responsible for its creation have done a terrific job in creating an atmosphere true to the books and films. I particularly enjoyed the many small and delightful details they took care to include. Harry's youngest fans, though, may be disappointed that the rides are geared to older fans.)",Harry Potter and the Deathly Hallows: Part 1
4942608,B004WMKSH2, AO4WFALWQYTW0,5.0, A necessary and fitting buildup to a hopefully grand conclusion,"Walking out of the screeing, one of my friends remarked that he hated this Harry Potter film, stating it is the ""worst"" in the series. I disagree, but understand exactly why he thinks this way. As anyone who has read the book knows, a large part of the seventh book is buildup towards the definite battle that awaits. Harry Potter and the Deathly Hollows Pt. 1 is just buildup.<br /><br />If you have read the book, you will enjoy this film as it is faithful to the spirit of the book; if you know Harry simply through the films, you might be disappointed. For it is filmed with camping in deserted locations, forests, and other odd locations to escape from Voldermort's grasp. This is really why some critics absolutely hate this film as they can not fathom the amount of buildup this film does. However, if they want to criticize anyone, they should critique Rowling as this is a faithful adaption of her book.<br /><br />Radcliffe and Grint are great as always, but the welcome surprise is Emma Watson whose acting has gotten better and better, and she reaches a new peak. She balances each relationship very decisively , putting different emotional layers in treating Harry and Ron.  In addition, the landscapes are as gorgeous as ever, and the special effects have become surprisingly better-especially Voldermort's snake which sent chills through my spine.<br />The emotion the film induces does something that the book never did for me. It takes it out of this magical world, and into the real world, and makes the evil present in Harry's World seem like the fear many people battling evil might have felt in Germany, during the 1930's and forties. Hermione's attempt to save her parents from the hands of evil give us another view in this world which almost mirrors us in terms of what these people go through to wipe this evil horror.<br /><br />The deathly Hollows may be a boring film for those unfamiliar with the book, but for the readers of this tale it is the most faithfully done adaptation. Sure, the film does not succeed on a film lover's point of view, but one must remember any disappointment felt with this film will evaporate with the menacing, blood spilling second part.",Harry Potter and the Deathly Hallows: Part 1
4942609,B004WMKSH2, A1C58YXM2A30CY,5.0, Dark Wizards! ** minor spoilers **,"Part I of the Deathly Hallows is faithful to the book for the most part.  Although a few things were cut out (such as the evil werewolf Greyback with the Snatchers or cutting out the Harry/Lupin fight in favor of a cute tent dancing scene with Hermione) the overall spirit of the film was faithful to the book.<br /><br />Director David Yates I feel did not make a great film with Order of the Phoenix but clearly redeemed himself in my eyes with this film.<br /><br />The film felt rushed at first. In the book there was more build-up with Uncle Vernon.  On the other hand, Harry's contemplation of the little stairway closet he used to live in, you can almost hear him say ""Wow, I've come a long way.""<br /><br />And indeed he has.  He wants no one to be hurt or injured and would rather go off on his trek on his own.  But Ron and Hermione will have none of it. and go Disapparating all over the English countryside with the Death Eaters hot on his tail.<br /><br />Several scenes they got right:  Ron's anger and jealousy with Harry and Hermione.  The Patronus doe to the lake where the sword of Gryffindor is laid.  The snake attack at Bagshot's place.<br /><br />And most amazingly, the great animation of the Three Brothers tale, as told by Hermione (and interrupted by Ron a couple times)!<br /><br />Nitpicking Follows!<br /><br />Several things I would have liked to have seen:  More of the elf Kreecher and his explanation of Regulus Black's switching of the Horcrux at the lake introduced in the previous film.  And in the book, Harry's disguised self at the Ministry of Magic enabled him to free many people from the dungeons of the Ministry but that didn't happen here.  And more of the radio -- there was a lot more going on with the radio broadcasts {Potter Watch}, like a Radio Free Wizard or something!<br /><br />Final Thoughts:<br /><br />I can see a person not having read the book might have some trouble with parts of the screenplay.  Reading the book clearly helps in filling in the gaps.  The snappy dialogue and the deep emotional investment by the audience is wrenching.  But the occasional humor (the tent scene) was cute.  And the soundtrack by the London Symphony Orchestra was superb.<br /><br />It's going to be a long wait to this summer!",Harry Potter and the Deathly Hallows: Part 1
4942610,B004WMKSH2, AFV89A2OIJWXI,4.0," Digital copy is expired, yet they continue to sell it.","Update 12/26/2011: Woo hoo!  Thanks to the reply by Gundamfan0079, I successfully downloaded the digital copy.  Evidently the codes for this release have been reactivated.  Thank you for listening to our complaints, WB!  I changed the rating to 4 stars.<br />-----------------------------------------------------------------------------------------<br /><br />Ridiculous!  I purchased this combo pack yesterday because I also wanted a digital copy for my iPad.  I was shocked to discover that the digital copy expired on September 13th.  I contacted WB's customer service and this was their reply:<br /><br />--------------------------<br />Hello,<br /><br />  We have researched your issue and this Digital Copy offer has expired. The Digital Copy offer is intended to be available only for a limited time following the initial release of the DVD and/or Blu-ray Disc. The expiration date is specifically stated on (a) the outside packaging of your DVD or Blu-ray disc, (b) the insert, (c) the Digital Copy disc, and/or (d) the redemption site.<br />--------------------------<br /><br />I'm fairly incensed by this lack of ""caring"" by WB.  In essence, this is gross misrepresentation by WB and its retailers to continue to sell the combo pack when part of the ""combo"" no longer works.  It should have been re-labeled or pulled from the shelves on September 13th.  Expecting customers to notice the fine print is absolutely asinine...especially for people who have purchased theirs online.  Amazon.com customers are none the wiser unless they scour the reviews.  Restrictions and policies such as this serve no other purpose than to encourage illegal copies.<br /><br />Not that it matters in the scheme of things, but my opinion of Warner Bros. has dimmed today.  I will vote with my wallet whenever WB is concerned.",Harry Potter and the Deathly Hallows: Part 1
4942611,B004WMKSH2, A3GLOD0NTCMZMG,2.0, Too  dark  to see,I  have watched all the Potter films and I just finished watching Hallows Part 1.  I know the plot was darker in tone than the others but why make the film so hard to see.  Maybe its my eyesight - but frankly I could not see much for most of the film.  Either nighttime or in the dark.  Oh well - I listened.  Very disappointed.,Harry Potter and the Deathly Hallows: Part 1
4942612,B004WMKSH2, A3DL1WJQ2LLQWM,2.0," Good movie, LOUSY quality DVD","I've just finished watching the DVD version of this movie and have to agree with earlier commenters.<br /><br />It is a TERRIBLE transfer -- the worst I've ever seen in a major release -- especially during the darker scenes, and scenes with static backgrounds.  The quality is so bad I was actually wondering if I might have somehow received a bootleg DVD -- until I remembered that I had ordered straight from Amazon.  Even the legalistic warnings at the beginning and end are fuzzy and grainy.<br /><br />I too have to conclude this was intentional, and feel cheated and disrespected by the studio.  I suppose I am playing right into their hands in writing this, for my review will probably cause some people to now skip the DVD and buy the more expensive Blu-ray.<br /><br />This release is really inexcusable.<br /><br />This is a shame, as the movie itself is very, very good.",Harry Potter and the Deathly Hallows: Part 1
4942613,B004WMKSH2, AWVKJJ8IT20JT,3.0, WB shafts DVD Buyers,"The movie is great, but the DVD is lacking. Warner brothers promised that the dvd release would include in it the opening of deathly hallows part 2. It doesnt. it contains only four of the promised deleted scenes, and is missing all the other promised material.<br /><br />luckily, the price was low, but WB needs to make the opening sequence avalible for DVD people, because they promised us that feature, and not everyone can afford to keep dropping hundreds of bucks to buy blu ray players, and whatever format will replace it.<br /><br />it may be a small promise, but the opening of part two was a promise, nonetheless.",Harry Potter and the Deathly Hallows: Part 1
4942614,B004WMKSH2, A29R5YHPDK6NBJ,1.0," Great movie, terrible DVD","Poor rating is for the DVD product, not for the movie (which was awesome, by the way -- the best of the series)<br /><br />The DVD starts with something like 20-30 minutes of commercials which you can't skip.  Commercial for the video game.  Commercial for the other video game.  ANOTHER commercial for the other video game.  Commercial for the theme park.  It just goes on and on and you can't skip them.<br /><br />Here's how you watch this movie:  pop it into the player, press play, go out for dinner.  Then, when you're back home, turn on the TV and watch the movie.<br /><br />I see why some people download pirated movies -- it lets you skip the commercials.<br /><br />Agree with other comments about the picture quality.  I wanted to fiddle with the brightness controls on my TV.",Harry Potter and the Deathly Hallows: Part 1
4942615,B004WMKSH2, A3274ACE2GFSMG,3.0, Misleading,"Seen the movie, love it, no complaints there.  I have an issue with this combo pack, I love all the special features that comes with most dvd's.  No where in the description of this product did it indicate that you can only watch that disc if you have a blu-ray player.  We plan on eventually purchasing one, but all the same if I had known I couldn't see the special features without one I would have chosen a different dvd pack.",Harry Potter and the Deathly Hallows: Part 1
4942616,B004WMKSH2, A1AHLKY5GIC0ZX,4.0," Dobby ""bookend"" and DVD","Although from the picture it looks taller, the Dobby bookend is a shade over 5"" tall and not weighted. It holds up the DVD(s) through the means of a thin plastic base- a flimsy,thin piece of plastic. As to be expected it was manufactured in China where most cheap,crummy and sometimes dangerous products are being manufactured these days. That said, it  is a fair representation of the character. For those who care, the DVD case is a shade larger than the other DVDs in the series. The DVD itself played without hitches so no complaints there. All in all I am satisfied with the product.",Harry Potter and the Deathly Hallows: Part 1
4942617,B004WMKSH2, A1NASNXCKZCXLM,3.0, Harry Potter Walks and Talks (or My Dinner with Harry Potter),"Not the strongest of the stories as it is mostly about Harry Potter and the gang hanging out in a Tent / Forest and talking, staring at each other, getting cabin fever and a couple of action scenes. Not that this will stop you from buying it, but compared to the other stories, I would rather just add Part 2 to my collection and just skip this one. Though the acting holds up well, the camera work is excellent. Special Effects are top notch, I am grading on story excitement.",Harry Potter and the Deathly Hallows: Part 1
4942618,B004WMKSH2, A1VABWDOUQLULZ,4.0, Well done...,"While I thought the production team did a great job with the film, I think it's a perfect example of ""if you haven't read the book, it won't make much sense.""  At this point, why would anyone see a Potter film without having read the books?  It boggles the mind.  That said, this review is written toward those who know the story, proper.<br /><br />The direction was good, as was most of the writing.  Rupurt Grint was ever on pointe as Ron, and Radcliffe has without question grown his skills as Boy Who.  Watson finally acted, and without total reliance on eyebrows!  She was actually impressive in this film.  Maybe she has an acting career ahead, yet. The adult cast stepped it up in this installment, as well.  Billowy-cloaked Snape is a thing to behold, as is a broken Lucius Malfoy.  I was happy to see Carter act as if she wanted to be there, which finally brought Bellatrix alive for me.  Newcomer Rhys Ifans was wonderful.  In short, every actor delivered a standout performance.  Very impressive, in that regard.  The creatively layered reunion of the entire cast was fantastic.  That excitement alone boosts anticipation of the next film.<br /><br />I appreciate that this film was split, in order to do the story justice, as well it should have been.  I can't help but think that all of the action and luster is in the second half, which leaves this lead-up a bit diminished.  In the story proper, this portion should be the emotional setup for what is to come, and in that regard I felt it lacked.  The darkness, thus direness, of the Wizarding world was made evident from the opening scene.  This is no children's film.  Know that the racy scenes and violence reveal this throughout.  Still, even with poignant smatterings of grief and terror, the emotional depth did not sustain.  I would have gladly sat through a four-hour film if longevity would have maintained the momentum better.<br /><br />SPOILERS<br />I was a bit bereft of the treatment of Hedwig's demise.  As the film left it, her absence was the only real indicator that she was dead.  The lack of Harry's processing of that was equally unrealistic and unclear. More acknowledgement was given to the loss of Dobby, who had far less face time in the films than she did.  Though Hagrid was Harry's first real friend in the Wizarding world, Hedwig was his first real emotional connection in his life.  I didn't think it canon that this bond wouldn't have been more acknowledged at her death.<br /><br />Though the camping scenes didn't make for riveting action (the same can be said of the book), the character development during those weeks was long overdue.  We saw a darkness in Ron prior unrevealed, a depth to Hermione and Harry's relationship had only been hinted at prior, and a long-needed resourcefulness in Harry was finally tapped.  I agree with criticism that pace slowed tremendously during those scenes, but what we learned about the trio in that stillness was necessary.  In truth, it was better delivered in the film than in the book, albeit out of sequence in the film.<br /><br />Insight into what was happening at Hogwart's bore showing.  Early in the film, the impression is finally given that this is not just Harry's fight, but is that of the entire Wizarding world.  But by focusing primarily on the trio's lives and not how others contributed to the effort--and they were--much of that communal sense of obligation, thus sacrifice, is lost.<br /><br />Explanations of the Hallows was rushed at best.  If you didn't understand them or how they and their lineage relate to Harry's plight, I'm afraid rewinding won't be much help.  That said, if you know their far-reaching relevance from the book, the animated sequence telling their story was well-done, albeit quickly so.<br /><br />The cheesiest effect in the film was Ron's greatest fears come to life, seeing Harry and Hermione passionately locked together.  It looked like a 2D paste job against a rolling CGI effect.  I was so unamused by the effect that I didn't connect with what a riveting and psychological test it was for Ron.<br /><br />The best scene in the film was Harry silently summoning Hermione to dance.  Without being romantic or sentimental it was profound, showing how Harry has matured into awareness of and reaction to the emotional states of others.  This is the trait that sets Harry apart from Voldemort more than any other, and this scene subtly conveyed his finesse in interpersonal observation and reaction.<br /><br />Several vaguely explained plot items troubled me, most of which were also problematic in the previous films.  Dobby showing up with no explanation is a major oversight that did not need to be.  The Missing Mirror, which should have been introduced way back at The Order of the Phoenix and wasn't now shows up with no explanation at all.  This lack negates how instrumental it is in the escape from Malfoy Manner, and diminishes the grief that Harry still processes from Sirius', and most recently Dumbledore's death.  Along that line, the need for the horcruxes is revealed, though the significance of the items precious to each of the Houses at Hogwart's is not.  It will be interesting to see how they jam learning about them AND finding each of them into the remaining installment",Harry Potter and the Deathly Hallows: Part 1
4942619,B004WMKSH2, A1POFVVXUZR3IQ,5.0, A stellar adaptation of HP and the Deathly Hallows,"Given that the concluding novel in the Harry Potter series covers so much in terms of plot and characterization, it is fitting that the movie was divided into two parts. I was quite wary about this latest installment in the HP franchise after some of the liberties taken with HP and the Half-Blood Prince (though I still loved it). I feel that HP and the Deathly Hallows Part 1 is one of the most (if not, the most) faithful adaptation of a HP novel to be brought to the silver screen. There is a perfect synergy of all the elements that made me fall in love with the story of HP as written in the books - great characterization made possible by credible and amazing acting; gorgeous cinematography; a score that perfectly captures the angst, tension, and drama of the unfolding story; and special effects that awe without overwhelming the audience or detract from the story.<br /><br />The only thing I'd like to mention and I feel is important is that this particular installment really does require prior knowledge of the Harry Potter novels. This movie takes it for granted that viewers will be able to fill in the blanks, like why does Hermione have to perform a spell on her parents which erases her existence from their memories? Throughout the movie, little snippets of Potter lore are sprinkled about which will delight any devoted fan but might confound and frustrate any newcomer to the series (which is why I would recommend starting from the first movie and working one's way through the series, in order). To really understand all that is going on, and the significance of certain things unfolding during the movie, I would recommend reading the book (to be able to see a particular scene and think, ""That's exactly how I imagined it would happen!"" or ""Ahh, so that's the significance of the ..."" was an enriching and immensely satisfying experience for me).<br /><br />I am not going to rehash the plot in detail - basically, this movie takes off some time after HP and the Half-Blood Prince ended. Harry (Daniel Radcliffe) sends the Dursleys off to a safe spot as he prepares to go on his quest for the remaining Horcruxes which hold parts of Voldemort's soul. He is joined by best pals Hermione Granger (Emma Watson) and Ron Weasley (Rupert Grint). Part One of Deathly Hallows traces the trio's journey and sense of aimlessness (for they know not where the remaining horcruxes are); tension and strife between Ron and Harry; Hermione's sadnesss at losing Ron briefly; the constant pressure of being on the run; and perhaps most significantly, discovering that each of them truly have a purpose, that it is together and not individually that they are able to gain advantage over the Dark Lord. The actors who play the leads have truly come into their own and it is just amazing to see these young actors mature into and inhabit each of their roles with credibility and assurance, playing their characters with great depth. It is even more amazing given that they have been playing these roles for more than a decade, yet never do they show that they are tiring of their roles or just doing it for the money - there's real passion here.<br /><br />My only grouse is that Snape (Alan Rickman) does not get much screen time, but I'm sure that will be redressed in Part Two where he plays a more significant role. Helena Bonham-Carter was a hoot to watch as usual, playing the maniacal role of Bellatrix Lestrange with a fervor unmatched by any screen villainess in recent time (at least in my opinion). Ralph Fiennes portrays the Dark Lord with a credible sense of evil and malignancy, though his appearances in this installment are mainly via flashbacks and Harry's connection with the Dark Lord's thoughts.<br /><br />Three things that caught my interest (well, many things actually, but these three were unique): The dramatization of the tale of the three brothers, i.e. the Peverell brothers was done via animation, and it is gloriously done, with understatement yet is effective in conveying to the viewer the significance of this tale to Harry's quest. Another was the controversial scene between Harry and Hermione (spoiler ahead!) - Hermione and Harry are shown in an intimate embrace during a confrontation with the Dark Lord's soul and Ron who has been beseeched with doubts regarding their relationship flounders whilst the clock is ticking. This scene was tastefully done, and not explicit at all (except for kissing), so the PG-13 rating is safe! Finally, the scenes of persecution against the Mud-Bloods were so well-done and captured the hysteria that was so reminiscent of another time in the past, i.e. Nazi Germany during WW II.<br /><br />Overall, I feel this is a great set-up to the final installment in the HP series, and will especially please ardent fans of the novels. There is a perfect blend of drama, tension, bleakness, and even humor. Recommended!",Harry Potter and the Deathly Hallows: Part 1
4942620,B004WMKSH2, A18G7GG53G2X8A,4.0, It's the Beginning of the End,"The decision to split the final of J.K. Rowling's novels into two films was a wise one, for it allows for the inclusion of crucial details that simply couldn't be cut for the sake of time and pacing. This first installment of Harry Potter and the Deathly Hallows is the most faithful adaptation since the original Harry Potter and the Sorcerer's Stone. It's also just like all the previous films in that it's spectacular entertainment - provided you don't mind the shadowy, deeply emotional, almost funereal direction the stories have been going in. The depth of character is amazing, in all likelihood because of the film's overwhelming seriousness. The plot is engaging, a mixture of a road film, a scavenger hunt, and a revenge fable. It balances it's solemnity with a healthy dose of magic and, in a few very appropriate places, humor. It's also the first film in the series to end with a cliffhanger, always a welcome addition.<br /><br />Being faithful, of course, does have its drawbacks. The film is not only dependent on the viewer's knowledge of the previous installments, but also on the viewer's willingness to listen. Many, many important things are said by many, many people, and if you're not going to pay attention, you might as well see something else. Fortunately, just about everything is explained at one point or another; this is usually thanks to Hermione Granger, who after seven years is no less of a bookworm. We also have numerous scenes of the three leads piecing things together from little more than sheer speculation, and this is just as it has been since the very first film. What they will discover in Part 2 remains to be seen, but you can rest assured that some of what they thought about certain things will turn out to be incorrect.<br /><br />Part 1 begins exactly where Harry Potter and the Half-Blood Prince left off. With the magical world in chaos following the untimely death of Albus Dumbledore and a hostile takeover by Lord Volemort and his loathsome cronies, our heroes are forced to make drastic changes. Harry (Daniel Radcliffe), now the most wanted wizard in the world, ships his aunt, uncle, and cousin off to a safe location. At Harry's side are his two best friends, Hermione (Emma Watson) and Ron (Rupert Grint). So too are members of the Order of the Phoenix, including Remus Lupin (David Thewlis), Mad-Eye Moody (Brendan Gleeson), and even Hogwarts gamekeeper Hagrid (Robbie Coltrane). It will be hard to keep Harry's location a secret from the snake-faced Voldemort (Ralph Fiennes), since it seems he can easily be traced.<br /><br />A series of terrible events force Harry, Hermione, and Ron to go on the run; they magically transport themselves from one isolated location to another, taking refuge in a special tent that, like Dr. Who's telephone booth, holds more space than its outer dimensions suggest. Their mission: Seek and destroy magical objects called Horcruxes, all of which contain a small piece of Voldemort's soul. Harry thought he had found one at the end of the previous film, but that item - a locket - turned out to be a fake. Finding the real locket will involve an interrogation of a cranky house elf named Kreacher (voiced by Simon McBurney), the kidnapping of a shady wizard named Mundungus Fletcher (Andy Linden), and a carefully planned break-in into the Ministry of Magic, where, in disguise, our three friends will run into their old nemesis, Dolores Umbridge (Imelda Staunton).<br /><br />These and other events are carefully crafted, but they're also expected. Not so expected is the ways in which Harry, Hermione, and Ron are developed. The world as they knew it is gone - no more Quiddich games, no more visits to Hogsmeade, no more classes at Hogwarts. They've abandoned their former lives. In short, they've grown up. Yes, but why did they have grow up in this particular way? Why are Hermione and Ron following Harry when it's obvious he has nothing to go on apart from memories of vague conversations with Dumbledore? Was Dumbledore the great wizard Harry thought him to be, or were there chapters of his life he intentionally never revealed? Our three friends are lost, confused, and weary, stuck on a quest for objects that could literally be anywhere. These include the fabled Deathly Hallows, three magical items symbolized as a line within a circle within a triangle.<br /><br />The Harry Potter films have gone from wonderfully whimsical to delightfully dark to terribly tragic. We've marveled at their heroes, shuddered at their villains, and mourned at the loss of beloved figures. They've ignited our imaginations and beckoned us to follow along with them. Before, I've taken the approach of the giddy fanboy, brimming with excitement and anticipation. In the case of Harry Potter and the Deathly Hallows: Part 1, I take an approach of resignation and elegy. It's the beginning of the end. I always knew it was coming, but even after the passage of nine years - ten when Part 2 is released next summer - it still feels as if it's coming too soon. This new movie is wonderful, but I will always remember with longing the first time I saw three fresh-faced eleven year olds going on their first magical adventure.",Harry Potter and the Deathly Hallows: Part 1
4942621,B004WMKSH2, A8HJ9F29M8JM1,2.0, No Digital Copy - Expired,"This product is suppose to have a digital copy as per description from amazon. But when I tried to get the digital copy, it prompt that it was expired last september. Amazon didn't indicate that the digital copy was already expired.",Harry Potter and the Deathly Hallows: Part 1
4942622,B004WMKSH2, A1DBCUSELB970S,3.0," Harry Potter & Deathly Hallows, Part 1","The Movie plot was excellent.  The only thing I did not like about this movie was that many scenes were so dark that it was difficult to tell what, exactly, was happening.  I imagine it was supposed to be that way, but was not to my liking.  Hope Part II is better in that respect.",Harry Potter and the Deathly Hallows: Part 1
4942623,B004WMKSH2, A2THO1JM9XM4OL,2.0, OK,"The dual pack has the Movie in DVD and Blu-ray, but you can only view the extra features on Blu-ray,very disappointing to my kids.",Harry Potter and the Deathly Hallows: Part 1
4942624,B004WMKSH2, A3BAAWVQ1QCJC1,2.0," Harry Potter and the Deathly Hallows, Part 1",I love Harry Potter but I was really disappointed with this one.  The entire movie was at night and to me it did not live up to the story lines of all of the previous movies. Maybe it will all come together after Part 2.,Harry Potter and the Deathly Hallows: Part 1
4942625,B004WMKSH2, AM7Q5M3W8CZMM,4.0, Seemed to lack the qualities of the previous films,"I've liked all of the Harry Potter films but this one seems to be missing something, story line didn't seem complete.",Harry Potter and the Deathly Hallows: Part 1
4942626,B004WMKSH2, A32AAU784UWSLC,5.0, product service,thank you for the fast service and the wonderful product it was just as the ad stated will be happy to buy from you again,Harry Potter and the Deathly Hallows: Part 1
